Eartag,Sex,Weight,Hindfoot,id_grid,week,dateCap,grid
3044,1,1350,128,34,1949,15-Sep-14,Chitty
3346,1,1495,130,34,1949,15-Sep-14,Chitty
3549,1,1045,118,34,1949,15-Sep-14,Chitty
794,2,1750,139,34,1949,15-Sep-14,Chitty
26531,1,1260,126,34,1949,15-Sep-14,Chitty
26532,1,1410,132,34,1949,15-Sep-14,Chitty
26533,2,1010,122,34,1949,15-Sep-14,Chitty
26534,2,960,116,34,1949,15-Sep-14,Chitty
28254,1,1040,121,34,1949,15-Sep-14,Chitty
793,0,1710,140,34,1949,15-Sep-14,Chitty
28256,1,1280,134,34,1949,15-Sep-14,Chitty
28258,2,1610,137,34,1949,15-Sep-14,Chitty
3024,1,1610,132,34,1949,15-Sep-14,Chitty
3625,0,1710,0,34,1949,15-Sep-14,Chitty
2145,2,1660,138,38,1967,19-Jan-15,Sulphur
718,1,1420,135,38,1967,19-Jan-15,Sulphur
2949,1,1490,139,38,1967,19-Jan-15,Sulphur
26539,2,1500,137,38,1967,19-Jan-15,Sulphur
2961,2,1700,137,38,1967,19-Jan-15,Sulphur
26540,1,1340,130,38,1967,19-Jan-15,Sulphur
26541,1,1060,122,38,1967,19-Jan-15,Sulphur
2340,2,1400,134,38,1967,19-Jan-15,Sulphur
26535,1,1260,130,38,1967,19-Jan-15,Sulphur
3086,1,1550,134,38,1967,19-Jan-15,Sulphur
3090,2,1430,135,38,1967,19-Jan-15,Sulphur
700,2,1600,140,38,1967,19-Jan-15,Sulphur
2947,1,1460,140,38,1967,19-Jan-15,Sulphur
22725,2,1250,135,38,1967,19-Jan-15,Sulphur
26527,1,1500,134,38,1967,19-Jan-15,Sulphur
3080,1,1450,135,38,1967,19-Jan-15,Sulphur
2461,2,1530,133,38,1967,19-Jan-15,Sulphur
3087,1,1550,135,38,1967,19-Jan-15,Sulphur
3084,2,1450,133,38,1967,19-Jan-15,Sulphur
2964,2,1540,138,38,1967,19-Jan-15,Sulphur
3243,1,1325,135,38,1967,19-Jan-15,Sulphur
3247,2,1425,139,38,1967,19-Jan-15,Sulphur
721,1,1285,136,38,1967,19-Jan-15,Sulphur
2867,1,1320,135,38,1967,19-Jan-15,Sulphur
3235,1,1370,136,38,1967,19-Jan-15,Sulphur
699,2,1370,138,38,1967,19-Jan-15,Sulphur
3245,0,0,0,38,1967,19-Jan-15,Sulphur
2320,1,1420,135,38,1967,19-Jan-15,Sulphur
604,1,1395,140,38,1967,19-Jan-15,Sulphur
2747,2,1180,134,38,1967,19-Jan-15,Sulphur
2321,2,1280,132,38,1967,19-Jan-15,Sulphur
2774,2,1355,125,38,1967,19-Jan-15,Sulphur
5663,1,0,138,38,1967,19-Jan-15,Sulphur
2903,2,0,138,38,1967,19-Jan-15,Sulphur
2902,1,1360,133,38,1967,19-Jan-15,Sulphur
23109,2,1570,129,38,1967,19-Jan-15,Sulphur
3286,2,1320,134,38,1967,19-Jan-15,Sulphur
2343,1,1540,146,38,1967,19-Jan-15,Sulphur
2341,2,1440,134,38,1967,19-Jan-15,Sulphur
714,2,1520,140,38,1967,19-Jan-15,Sulphur
2970,2,1740,139,38,1967,19-Jan-15,Sulphur
2946,2,1780,133,38,1967,19-Jan-15,Sulphur
3150,1,1275,129,38,1967,19-Jan-15,Sulphur
26526,2,1510,137,38,1967,19-Jan-15,Sulphur
22102,2,1500,133,38,1967,19-Jan-15,Sulphur
5664,1,1275,133,38,1967,19-Jan-15,Sulphur
22750,1,1240,130,38,1967,19-Jan-15,Sulphur
6243,1,1300,135,38,1967,19-Jan-15,Sulphur
246,0,1450,131,38,1967,19-Jan-15,Sulphur
28259,2,1175,128,38,1967,19-Jan-15,Sulphur
3237,1,1770,141,38,1967,19-Jan-15,Sulphur
3236,2,1250,136,38,1967,19-Jan-15,Sulphur
3239,2,1320,138,38,1967,19-Jan-15,Sulphur
22777,1,1540,136,38,1967,19-Jan-15,Sulphur
3045,1,1300,139,38,1967,19-Jan-15,Sulphur
22792,1,1380,130,38,1967,19-Jan-15,Sulphur
6286,1,1275,134,38,1967,19-Jan-15,Sulphur
22721,2,1425,137,38,1967,19-Jan-15,Sulphur
22775,2,1150,133,38,1967,19-Jan-15,Sulphur
22773,2,1500,140,38,1967,19-Jan-15,Sulphur
22772,1,1375,130,38,1967,19-Jan-15,Sulphur
2922,1,1325,134,38,1967,19-Jan-15,Sulphur
2797,1,1370,133,38,1967,19-Jan-15,Sulphur
23011,2,1450,130,38,1967,19-Jan-15,Sulphur
22174,1,1150,130,38,1967,19-Jan-15,Sulphur
22791,2,1710,142,63,1968,25-Jan-15,Kloo
22126,1,1310,135,63,1968,25-Jan-15,Kloo
22724,2,1330,138,63,1968,25-Jan-15,Kloo
22799,2,1450,136,63,1968,25-Jan-15,Kloo
22794,1,1470,137,63,1968,25-Jan-15,Kloo
22795,1,1310,138,63,1968,25-Jan-15,Kloo
22797,1,1270,141,63,1968,25-Jan-15,Kloo
22798,1,1330,135,63,1968,25-Jan-15,Kloo
22717,2,1325,129,63,1968,25-Jan-15,Kloo
22746,2,1525,134,63,1968,25-Jan-15,Kloo
22745,2,1575,137,63,1968,25-Jan-15,Kloo
22773,2,1400,143,63,1968,25-Jan-15,Kloo
22744,1,1575,137,63,1968,25-Jan-15,Kloo
22711,1,1425,136,63,1968,25-Jan-15,Kloo
22710,1,1375,137,63,1968,25-Jan-15,Kloo
22796,1,1700,138,63,1968,25-Jan-15,Kloo
22140,1,1200,130,63,1968,25-Jan-15,Kloo
22170,1,1400,130,63,1968,25-Jan-15,Kloo
22742,2,1525,130,63,1968,25-Jan-15,Kloo
22780,2,1380,132,63,1968,25-Jan-15,Kloo
22769,1,1100,129,63,1968,25-Jan-15,Kloo
22198,1,1450,130,63,1968,25-Jan-15,Kloo
22723,1,1575,134,63,1968,25-Jan-15,Kloo
22716,1,1325,134,63,1968,25-Jan-15,Kloo
22718,1,1500,145,63,1968,25-Jan-15,Kloo
22741,2,1875,143,63,1968,25-Jan-15,Kloo
22740,1,1375,140,63,1968,25-Jan-15,Kloo
22137,2,1500,134,63,1968,25-Jan-15,Kloo
22765,2,1350,130,63,1968,25-Jan-15,Kloo
22707,2,1300,135,63,1968,25-Jan-15,Kloo
22719,2,1850,143,63,1968,25-Jan-15,Kloo
22705,2,1625,137,63,1968,25-Jan-15,Kloo
22169,2,1350,133,63,1968,25-Jan-15,Kloo
2944,2,1500,140,34,1968,25-Jan-15,Chitty
792,2,1365,137,34,1968,25-Jan-15,Chitty
2957,2,1650,134,34,1968,25-Jan-15,Chitty
26545,1,1250,128,34,1968,25-Jan-15,Chitty
26531,2,1300,135,34,1968,25-Jan-15,Chitty
3436,2,1300,133,34,1968,25-Jan-15,Chitty
26532,1,1400,132,34,1968,25-Jan-15,Chitty
3194,1,1465,137,34,1968,25-Jan-15,Chitty
795,2,1465,130,34,1968,25-Jan-15,Chitty
22714,2,1575,133,34,1968,25-Jan-15,Chitty
3098,2,1665,136,34,1968,25-Jan-15,Chitty
3441,2,1600,141,34,1968,25-Jan-15,Chitty
793,2,1550,136,34,1968,25-Jan-15,Chitty
22173,1,1225,131,34,1968,25-Jan-15,Chitty
22172,2,1175,127,34,1968,25-Jan-15,Chitty
28258,2,1525,139,34,1968,25-Jan-15,Chitty
2945,1,1425,138,34,1968,25-Jan-15,Chitty
22171,1,1225,126,34,1968,25-Jan-15,Chitty
2938,2,1465,134,34,1968,25-Jan-15,Chitty
3495,1,1075,128,34,1968,25-Jan-15,Chitty
3442,1,1415,138,34,1968,25-Jan-15,Chitty
3267,2,1340,140,34,1968,25-Jan-15,Chitty
2917,1,1225,130,34,1968,25-Jan-15,Chitty
2906,2,1475,137,34,1968,25-Jan-15,Chitty
22749,1,1300,134,34,1968,25-Jan-15,Chitty
5666,2,1450,134,34,1968,25-Jan-15,Chitty
2400,1,1275,139,34,1968,25-Jan-15,Chitty
22748,2,1175,129,34,1968,25-Jan-15,Chitty
22747,1,1400,125,34,1968,25-Jan-15,Chitty
3248,1,1475,141,34,1968,25-Jan-15,Chitty
2937,2,0,0,34,1968,25-Jan-15,Chitty
2908,2,1450,140,34,1968,25-Jan-15,Chitty
3274,2,1465,136,34,1968,25-Jan-15,Chitty
3550,2,1300,138,34,1968,25-Jan-15,Chitty
3543,1,1325,145,34,1968,25-Jan-15,Chitty
2916,2,1425,137,34,1968,25-Jan-15,Chitty
2942,2,1365,138,34,1968,25-Jan-15,Chitty
3265,1,1375,135,34,1968,25-Jan-15,Chitty
5584,1,1390,134,34,1968,25-Jan-15,Chitty
2943,2,1550,134,34,1968,25-Jan-15,Chitty
3138,1,1475,139,34,1968,25-Jan-15,Chitty
22139,1,1350,137,34,1968,25-Jan-15,Chitty
3200,2,1475,140,34,1968,25-Jan-15,Chitty
3181,2,1550,140,34,1968,25-Jan-15,Chitty
2921,1,1300,139,34,1968,25-Jan-15,Chitty
3346,1,1450,129,34,1968,25-Jan-15,Chitty
794,2,1575,136,34,1968,25-Jan-15,Chitty
3588,1,1350,134,34,1968,25-Jan-15,Chitty
2345,2,1475,140,34,1968,25-Jan-15,Chitty
27930,1,1275,137,34,1968,25-Jan-15,Chitty
3942,1,1420,129,34,1968,25-Jan-15,Chitty
22300,2,1360,138,34,1968,25-Jan-15,Chitty
3561,2,1540,134,34,1968,25-Jan-15,Chitty
2793,1,1280,137,34,1968,25-Jan-15,Chitty
22771,1,1350,136,34,1968,25-Jan-15,Chitty
6586,2,1400,134,34,1968,25-Jan-15,Chitty
2762,1,1250,137,34,1968,25-Jan-15,Chitty
22758,1,1500,135,34,1968,25-Jan-15,Chitty
22778,2,1540,141,34,1968,25-Jan-15,Chitty
2940,1,1540,141,34,1968,25-Jan-15,Chitty
3044,1,1250,128,34,1968,25-Jan-15,Chitty
3545,1,1325,138,34,1968,25-Jan-15,Chitty
26548,2,1425,145,34,1968,25-Jan-15,Chitty
22768,1,0,140,34,1968,25-Jan-15,Chitty
22752,2,1225,132,34,1968,25-Jan-15,Chitty
2347,1,1150,131,34,1968,25-Jan-15,Chitty
22789,2,1300,138,34,1968,25-Jan-15,Chitty
22713,1,1000,124,34,1968,25-Jan-15,Chitty
22800,2,1225,139,34,1968,25-Jan-15,Chitty
2913,2,1575,138,34,1968,25-Jan-15,Chitty
22743,1,1375,136,34,1968,25-Jan-15,Chitty
2905,1,1450,140,34,1968,25-Jan-15,Chitty
2587,1,1465,138,34,1968,25-Jan-15,Chitty
22722,1,1325,123,63,1969,03-Feb-15,Kloo
22707,2,,135,63,1969,03-Feb-15,Kloo
22718,1,1500,,63,1969,03-Feb-15,Kloo
22710,1,,137,63,1969,03-Feb-15,Kloo
22705,2,0,0,63,1969,03-Feb-15,Kloo
22742,2,0,0,63,1969,03-Feb-15,Kloo
22795,1,0,0,63,1969,03-Feb-15,Kloo
22170,1,0,132,63,1969,03-Feb-15,Kloo
22724,2,0,134,63,1969,03-Feb-15,Kloo
22791,2,0,,63,1969,03-Feb-15,Kloo
22140,1,0,0,63,1969,03-Feb-15,Kloo
22765,2,0,130,63,1969,03-Feb-15,Kloo
22744,1,,,63,1969,03-Feb-15,Kloo
22740,1,0,144,63,1969,03-Feb-15,Kloo
22769,1,0,,63,1969,03-Feb-15,Kloo
22719,2,0,0,63,1969,03-Feb-15,Kloo
22168,1,1450,136,63,1969,03-Feb-15,Kloo
22746,2,0,0,63,1969,03-Feb-15,Kloo
22780,2,0,0,63,1969,03-Feb-15,Kloo
22799,2,0,0,63,1969,03-Feb-15,Kloo
22137,2,0,0,63,1969,03-Feb-15,Kloo
22126,1,0,0,63,1969,03-Feb-15,Kloo
22745,2,0,0,63,1969,03-Feb-15,Kloo
22798,1,1350,131,63,1969,03-Feb-15,Kloo
22741,2,,,63,1969,03-Feb-15,Kloo
22738,2,1470,130,63,1969,03-Feb-15,Kloo
22717,2,,,63,1969,03-Feb-15,Kloo
22711,1,1450,134,63,1969,03-Feb-15,Kloo
22723,1,1525,133,63,1969,03-Feb-15,Kloo
22141,2,1390,130,63,1969,03-Feb-15,Kloo
22198,1,1400,132,63,1969,03-Feb-15,Kloo
22704,1,1600,140,63,1969,03-Feb-15,Kloo
22134,2,1500,129,63,1969,03-Feb-15,Kloo
22712,2,1475,134,63,1969,03-Feb-15,Kloo
22169,2,1400,0,63,1969,03-Feb-15,Kloo
22782,2,1520,137,63,1969,03-Feb-15,Kloo
22760,2,1650,133,63,1969,03-Feb-15,Kloo
22130,2,1500,0,63,1969,03-Feb-15,Kloo
22167,1,1375,133,63,1969,03-Feb-15,Kloo
22784,1,1160,136,63,1969,03-Feb-15,Kloo
22701,2,1500,137,63,1969,03-Feb-15,Kloo
3942,1,0,0,34,1970,10-Feb-15,Chitty
2307,2,1225,130,34,1970,10-Feb-15,Chitty
22737,1,1325,130,34,1970,10-Feb-15,Chitty
3274,0,0,0,34,1970,10-Feb-15,Chitty
22713,1,990,120,34,1970,10-Feb-15,Chitty
5663,0,0,0,38,1971,16-Feb-15,Sulphur
3235,1,1325,133,38,1971,16-Feb-15,Sulphur
8973,0,0,0,38,1971,16-Feb-15,Sulphur
3237,0,0,0,38,1971,16-Feb-15,Sulphur
2970,0,0,0,38,1971,16-Feb-15,Sulphur
721,1,1325,,38,1971,16-Feb-15,Sulphur
2903,0,0,0,38,1971,16-Feb-15,Sulphur
22141,2,1315,130,63,1971,18-Feb-15,Kloo
22129,1,1250,125,63,1971,18-Feb-15,Kloo
22782,2,1415,134,63,1971,18-Feb-15,Kloo
22140,1,,0,63,1971,18-Feb-15,Kloo
22170,1,0,0,63,1971,18-Feb-15,Kloo
22703,2,1200,128,63,1971,18-Feb-15,Kloo
22711,1,0,0,63,1971,18-Feb-15,Kloo
22742,2,1590,132,63,1971,18-Feb-15,Kloo
22716,1,0,0,63,1971,18-Feb-15,Kloo
22718,1,0,0,63,1971,18-Feb-15,Kloo
22741,2,0,0,63,1971,18-Feb-15,Kloo
22744,1,0,0,63,1971,18-Feb-15,Kloo
22717,2,0,0,63,1971,18-Feb-15,Kloo
22726,1,1300,134,63,1971,18-Feb-15,Kloo
22727,2,1550,135,63,1971,18-Feb-15,Kloo
22746,2,0,0,63,1971,18-Feb-15,Kloo
22799,2,1465,138,63,1971,18-Feb-15,Kloo
22745,2,1685,134,63,1971,18-Feb-15,Kloo
22784,1,0,0,63,1971,18-Feb-15,Kloo
22167,1,1460,132,63,1971,18-Feb-15,Kloo
22198,1,0,132,63,1971,18-Feb-15,Kloo
22714,2,1650,137,34,1971,17-Feb-15,Chitty
3138,1,1475,136,34,1971,17-Feb-15,Chitty
22749,1,1325,140,34,1971,17-Feb-15,Chitty
3545,1,1325,134,34,1971,17-Feb-15,Chitty
5666,2,1375,132,34,1971,17-Feb-15,Chitty
22737,1,1325,130,34,1971,17-Feb-15,Chitty
3274,0,0,0,34,1971,17-Feb-15,Chitty
22713,1,1025,120,34,1971,17-Feb-15,Chitty
2307,0,0,0,34,1971,17-Feb-15,Chitty
5663,0,,0,38,1972,23-Feb-15,Sulphur
2903,0,0,0,38,1972,23-Feb-15,Sulphur
2922,0,0,0,38,1972,23-Feb-15,Sulphur
2320,0,0,0,38,1972,23-Feb-15,Sulphur
3235,1,1340,136,38,1972,23-Feb-15,Sulphur
3045,1,1415,140,38,1972,23-Feb-15,Sulphur
2341,2,1400,137,38,1972,23-Feb-15,Sulphur
23109,2,1565,138,38,1972,23-Feb-15,Sulphur
3084,2,1340,135,38,1972,23-Feb-15,Sulphur
2867,1,1425,136,38,1972,23-Feb-15,Sulphur
2974,2,1450,137,38,1972,23-Feb-15,Sulphur
22792,1,1400,130,38,1972,23-Feb-15,Sulphur
721,1,1365,134,38,1972,23-Feb-15,Sulphur
22130,2,1600,140,63,1973,04-Mar-15,Kloo
22798,1,0,120,63,1973,04-Mar-15,Kloo
22740,0,0,0,63,1973,04-Mar-15,Kloo
22745,2,1665,134,63,1973,04-Mar-15,Kloo
22136,1,1350,138,63,1973,04-Mar-15,Kloo
22170,0,,0,63,1973,04-Mar-15,Kloo
22796,0,0,0,63,1973,04-Mar-15,Kloo
22724,2,1415,136,63,1973,04-Mar-15,Kloo
22126,1,1460,138,63,1973,04-Mar-15,Kloo
22799,2,1525,135,63,1973,04-Mar-15,Kloo
22708,2,1640,140,63,1973,04-Mar-15,Kloo
22715,1,1500,133,63,1973,04-Mar-15,Kloo
22711,0,0,0,63,1973,04-Mar-15,Kloo
22723,0,0,0,63,1973,04-Mar-15,Kloo
22141,2,1365,127,63,1973,04-Mar-15,Kloo
22719,0,1790,146,63,1973,04-Mar-15,Kloo
22718,0,0,0,63,1973,04-Mar-15,Kloo
22704,0,0,0,63,1973,04-Mar-15,Kloo
22198,0,0,0,63,1973,04-Mar-15,Kloo
22705,2,1640,138,63,1973,04-Mar-15,Kloo
22716,0,0,0,63,1973,04-Mar-15,Kloo
22742,2,1615,133,63,1973,04-Mar-15,Kloo
22769,1,1250,125,63,1973,04-Mar-15,Kloo
22137,2,1665,140,63,1973,04-Mar-15,Kloo
22780,2,1465,123,63,1973,04-Mar-15,Kloo
22140,1,1250,129,63,1973,04-Mar-15,Kloo
22784,1,1200,131,63,1973,04-Mar-15,Kloo
22795,1,0,0,63,1973,04-Mar-15,Kloo
22791,2,1815,139,63,1973,04-Mar-15,Kloo
22741,2,1840,140,63,1973,04-Mar-15,Kloo
22782,2,1190,135,63,1973,04-Mar-15,Kloo
22760,2,1615,130,63,1973,04-Mar-15,Kloo
22744,1,0,138,63,1973,04-Mar-15,Kloo
22735,1,0,0,63,1973,04-Mar-15,Kloo
22727,2,0,0,63,1973,04-Mar-15,Kloo
22726,0,0,0,63,1973,04-Mar-15,Kloo
22738,2,1515,130,63,1973,04-Mar-15,Kloo
22717,2,1440,134,63,1973,04-Mar-15,Kloo
22134,2,1515,130,63,1973,04-Mar-15,Kloo
2145,2,1600,135,38,1973,06-Mar-15,Sulphur
3084,2,1365,136,38,1973,06-Mar-15,Sulphur
26526,2,1550,,38,1973,06-Mar-15,Sulphur
26527,1,1425,138,38,1973,06-Mar-15,Sulphur
2946,2,1615,131,38,1973,06-Mar-15,Sulphur
3087,1,1500,138,38,1973,06-Mar-15,Sulphur
3086,1,1550,137,38,1973,06-Mar-15,Sulphur
700,2,1615,140,38,1973,06-Mar-15,Sulphur
2947,1,1475,139,38,1973,06-Mar-15,Sulphur
22746,2,1505,136,63,1974,11-Mar-15,Kloo
22791,2,1745,140,63,1974,11-Mar-15,Kloo
22170,1,1400,130,63,1974,11-Mar-15,Kloo
22795,1,,0,63,1974,11-Mar-15,Kloo
22796,1,0,0,63,1974,11-Mar-15,Kloo
22140,1,0,0,63,1974,11-Mar-15,Kloo
22798,1,0,0,63,1974,11-Mar-15,Kloo
22130,2,1515,137,63,1974,11-Mar-15,Kloo
22760,2,1565,131,63,1974,11-Mar-15,Kloo
22744,1,0,0,63,1974,11-Mar-15,Kloo
22715,0,0,0,63,1974,11-Mar-15,Kloo
22137,2,1615,140,63,1974,11-Mar-15,Kloo
22742,2,1640,133,63,1974,11-Mar-15,Kloo
22719,2,1840,142,63,1974,11-Mar-15,Kloo
22198,1,1465,130,63,1974,11-Mar-15,Kloo
22168,0,0,0,63,1974,11-Mar-15,Kloo
22704,1,1465,135,63,1974,11-Mar-15,Kloo
22718,1,1490,142,63,1974,11-Mar-15,Kloo
22782,2,1440,,63,1974,11-Mar-15,Kloo
22784,1,1150,133,63,1974,11-Mar-15,Kloo
22169,2,1315,0,63,1974,11-Mar-15,Kloo
22707,2,1265,134,63,1974,11-Mar-15,Kloo
22741,2,1790,140,63,1974,11-Mar-15,Kloo
22740,1,0,0,63,1974,11-Mar-15,Kloo
22717,2,1365,135,63,1974,11-Mar-15,Kloo
22738,2,1490,130,63,1974,11-Mar-15,Kloo
22726,1,0,0,63,1974,11-Mar-15,Kloo
22728,1,1200,129,81,1974,12-Mar-15,Agnes
22166,1,1500,130,81,1974,12-Mar-15,Agnes
22729,2,1425,140,81,1974,12-Mar-15,Agnes
22730,1,1150,129,81,1974,12-Mar-15,Agnes
22731,2,1475,135,81,1974,12-Mar-15,Agnes
22732,1,1675,140,81,1974,12-Mar-15,Agnes
22790,2,1540,134,81,1974,12-Mar-15,Agnes
22709,1,1370,131,81,1974,12-Mar-15,Agnes
22706,1,1320,131,81,1974,12-Mar-15,Agnes
22781,2,1280,138,81,1974,12-Mar-15,Agnes
22132,1,1575,131,81,1974,12-Mar-15,Agnes
22764,2,1430,128,81,1974,12-Mar-15,Agnes
22138,2,1500,144,81,1974,12-Mar-15,Agnes
22763,1,1500,142,81,1974,12-Mar-15,Agnes
22164,2,1550,136,81,1974,12-Mar-15,Agnes
22163,1,1535,135,81,1974,12-Mar-15,Agnes
22162,2,1375,137,81,1974,12-Mar-15,Agnes
22161,1,1300,141,81,1974,12-Mar-15,Agnes
22160,1,1400,135,81,1974,12-Mar-15,Agnes
22159,2,1725,132,81,1974,12-Mar-15,Agnes
22158,2,1450,134,81,1974,12-Mar-15,Agnes
22702,1,1540,144,81,1974,12-Mar-15,Agnes
22783,2,1460,131,81,1974,12-Mar-15,Agnes
22157,2,1325,138,81,1974,12-Mar-15,Agnes
22156,2,1325,129,81,1974,12-Mar-15,Agnes
22155,1,1375,133,81,1974,12-Mar-15,Agnes
22154,2,1475,138,81,1974,12-Mar-15,Agnes
22753,1,1400,128,81,1974,12-Mar-15,Agnes
22775,2,1225,130,81,1974,12-Mar-15,Agnes
22103,1,1400,130,81,1974,12-Mar-15,Agnes
22104,2,1600,144,81,1974,12-Mar-15,Agnes
22106,1,1500,137,81,1974,12-Mar-15,Agnes
22779,2,1420,140,81,1974,12-Mar-15,Agnes
22785,2,1520,141,81,1974,12-Mar-15,Agnes
22786,1,1300,127,81,1974,12-Mar-15,Agnes
22756,2,1450,132,81,1974,12-Mar-15,Agnes
22754,1,1450,138,81,1974,12-Mar-15,Agnes
22759,1,1400,128,81,1974,12-Mar-15,Agnes
22151,2,1400,130,81,1974,12-Mar-15,Agnes
22107,2,1400,133,81,1974,12-Mar-15,Agnes
22165,2,1475,138,81,1974,12-Mar-15,Agnes
22200,2,1525,135,81,1974,12-Mar-15,Agnes
22787,2,1440,144,81,1974,12-Mar-15,Agnes
22734,1,1500,138,81,1974,12-Mar-15,Agnes
22733,2,1375,131,81,1974,12-Mar-15,Agnes
22870,1,1200,128,81,1974,12-Mar-15,Agnes
22872,1,1450,139,81,1974,12-Mar-15,Agnes
22871,1,1450,139,81,1974,12-Mar-15,Agnes
22885,2,1525,139,81,1974,12-Mar-15,Agnes
2307,0,0,0,34,1975,15-Mar-15,Chitty
3274,0,0,0,34,1975,15-Mar-15,Chitty
3550,2,1265,137,34,1975,15-Mar-15,Chitty
3942,1,1290,128,34,1975,15-Mar-15,Chitty
22743,1,1450,135,34,1975,15-Mar-15,Chitty
2913,2,1625,137,34,1975,15-Mar-15,Chitty
2957,2,1880,139,34,1975,15-Mar-15,Chitty
2762,1,1400,133,34,1975,15-Mar-15,Chitty
22795,0,0,0,63,1975,18-Mar-15,Kloo
22741,2,1765,139,63,1975,18-Mar-15,Kloo
22760,2,1565,132,63,1975,18-Mar-15,Kloo
22798,0,0,0,63,1975,18-Mar-15,Kloo
22744,0,0,0,63,1975,18-Mar-15,Kloo
22130,2,1465,140,63,1975,18-Mar-15,Kloo
22140,0,0,0,63,1975,18-Mar-15,Kloo
22169,2,1315,128,63,1975,18-Mar-15,Kloo
22791,2,1715,140,63,1975,18-Mar-15,Kloo
22170,0,0,0,63,1975,18-Mar-15,Kloo
22724,2,1615,135,63,1975,18-Mar-15,Kloo
22735,0,0,0,63,1975,18-Mar-15,Kloo
22738,2,1405,129,63,1975,18-Mar-15,Kloo
22136,0,0,0,63,1975,18-Mar-15,Kloo
22746,2,1465,134,63,1975,18-Mar-15,Kloo
22727,0,0,0,63,1975,18-Mar-15,Kloo
22799,2,1505,138,63,1975,18-Mar-15,Kloo
22745,2,1585,137,63,1975,18-Mar-15,Kloo
22711,0,0,0,63,1975,18-Mar-15,Kloo
22707,2,1290,129,63,1975,18-Mar-15,Kloo
22716,0,1400,127,63,1975,18-Mar-15,Kloo
22718,0,0,0,63,1975,18-Mar-15,Kloo
22152,0,1425,140,63,1975,18-Mar-15,Kloo
22708,0,0,0,63,1975,18-Mar-15,Kloo
22198,0,0,0,63,1975,18-Mar-15,Kloo
22705,2,1615,0,63,1975,18-Mar-15,Kloo
22141,2,1365,124,63,1975,18-Mar-15,Kloo
22126,1,1400,139,63,1975,18-Mar-15,Kloo
22712,2,1450,132,63,1975,18-Mar-15,Kloo
22704,0,1525,137,63,1975,18-Mar-15,Kloo
22715,0,1460,133,63,1975,18-Mar-15,Kloo
22703,2,1185,125,63,1975,18-Mar-15,Kloo
22761,2,1600,140,81,1975,21-Mar-15,Agnes
22759,0,0,0,81,1975,21-Mar-15,Agnes
22164,2,1515,0,81,1975,21-Mar-15,Agnes
22162,2,1365,136,81,1975,21-Mar-15,Agnes
22757,1,1275,127,81,1975,21-Mar-15,Agnes
22728,0,0,0,81,1975,21-Mar-15,Agnes
22730,0,0,0,81,1975,21-Mar-15,Agnes
22729,0,0,0,81,1975,21-Mar-15,Agnes
22163,0,0,0,81,1975,21-Mar-15,Agnes
22733,0,0,0,81,1975,21-Mar-15,Agnes
22133,1,1175,134,81,1975,21-Mar-15,Agnes
22751,2,1350,138,81,1975,21-Mar-15,Agnes
22885,0,0,0,81,1975,21-Mar-15,Agnes
22770,2,1450,134,81,1975,21-Mar-15,Agnes
22151,0,0,0,81,1975,21-Mar-15,Agnes
22159,0,0,0,81,1975,21-Mar-15,Agnes
22158,2,1415,0,81,1975,21-Mar-15,Agnes
22756,2,1490,0,81,1975,21-Mar-15,Agnes
22104,2,1565,141,81,1975,21-Mar-15,Agnes
22108,2,1500,138,81,1975,21-Mar-15,Agnes
22754,1,1450,0,81,1975,21-Mar-15,Agnes
22763,1,1500,143,81,1975,21-Mar-15,Agnes
22165,0,1475,143,81,1975,21-Mar-15,Agnes
22155,0,0,0,81,1975,21-Mar-15,Agnes
22731,0,1355,139,81,1975,21-Mar-15,Agnes
22153,1,1225,133,81,1975,21-Mar-15,Agnes
22762,2,1310,121,81,1975,21-Mar-15,Agnes
22107,0,0,0,81,1975,21-Mar-15,Agnes
22200,0,0,0,81,1975,21-Mar-15,Agnes
22868,1,1275,131,81,1975,21-Mar-15,Agnes
5663,0,1290,131,38,1975,21-Mar-15,Sulphur
2922,1,1450,133,38,1975,21-Mar-15,Sulphur
22747,0,1525,133,38,1975,21-Mar-15,Sulphur
22792,1,1425,128,38,1975,21-Mar-15,Sulphur
22922,1,1365,134,38,1975,21-Mar-15,Sulphur
22724,2,1590,135,63,1976,25-Mar-15,Kloo
22795,1,0,0,63,1976,25-Mar-15,Kloo
22136,0,0,0,63,1976,25-Mar-15,Kloo
22741,2,1765,142,63,1976,25-Mar-15,Kloo
22744,1,0,0,63,1976,25-Mar-15,Kloo
22726,0,0,0,63,1976,25-Mar-15,Kloo
22735,0,0,0,63,1976,25-Mar-15,Kloo
22727,2,1550,135,63,1976,25-Mar-15,Kloo
22130,2,1565,137,63,1976,25-Mar-15,Kloo
22738,2,1515,128,63,1976,25-Mar-15,Kloo
22712,0,0,0,63,1976,25-Mar-15,Kloo
22782,2,1440,136,63,1976,25-Mar-15,Kloo
22170,0,0,0,63,1976,25-Mar-15,Kloo
22134,2,1465,135,63,1976,25-Mar-15,Kloo
22798,0,0,0,63,1976,25-Mar-15,Kloo
22140,0,0,0,63,1976,25-Mar-15,Kloo
22126,0,0,0,63,1976,25-Mar-15,Kloo
22780,2,1365,129,63,1976,25-Mar-15,Kloo
22769,0,0,0,63,1976,25-Mar-15,Kloo
22790,0,0,0,63,1976,25-Mar-15,Kloo
